"id"	"prob"
598	0.353481082108695
12048	0.0540900398043718
40908	0.855166072581172
33283	0.952665095428759
40600	2.52255933903841e-05
19805	0.00787566810642082
20784	0.896473344914642
19048	0.0529015208769636
37061	0.975392743085605
3983	4.10969441481733e-07
10403	0.00107068599967369
28874	0.903301721558812
11099	0.950221742231526
12940	0.989814545679636
41437	0.0415015415496498
3554	0.763171499566653
22356	0.464335844591001
23521	3.28865018873106e-05
19043	0.86562009785023
30978	0.931193285815875
39297	0.895809796124527
39470	0.903260972225667
22235	0.499625452210733
35270	0.971103329644995
6693	0.720193131332486
5657	0.385551688766651
32121	0.774993937154884
20400	0.150305043000629
17806	0.571872294798773
22512	0.608376432563338
28606	0.704348331536928
48490	0.0138019002029209
1403	0.901729286920898
17124	0.00751801780356998
27901	0.191950528215953
20999	0.961202856468374
35827	0.131306901749834
26701	0.231385896763672
48095	0.11493540543245
12253	0.497704312318009
11177	0.152433521675635
7686	0.0505385479130618
36491	0.0373210164488142
27051	0.142654061871112
3700	0.983555566695306
32648	0.924428477241853
16627	0.998727306041784
14605	0.0204975804927967
11235	0.784746592041353
6006	0.112509925111507
44976	0.114199123548724
23594	0.0487375268801688
24771	0.00315749617009525
34332	0.76105133147701
19847	0.963712766297036
37046	0.0057446906101087
3358	0.756087822756307
47112	0.0674708959930503
4522	0.302780768066718
37803	0.797416621277717
41939	0.884883993998833
3882	0.985636323047131
25287	0.000654889848977859
46006	0.851319141803934
36394	0.281866269288432
19123	0.87967769246453
37707	0.00723549803801747
18962	0.0435345262917012
34016	0.943731957794827
33850	0.00448635651210968
12106	0.12474886952613
30158	0.184234723702755
11406	0.99768127028506
36719	0.976520152500158
6521	0.967468705189662
37565	0.309337033938093
9404	0.681462528304202
31922	0.245902478243705
26954	0.217171766355934
42225	0.89043566020542
26929	0.860188578088826
22202	0.880712850569709
480	0.14537096412468
15022	0.968700191928363
13299	0.730695797728688
44668	0.00245419426299027
13588	0.870000676208152
36871	0.941629162949822
43907	0.995772421171633
4789	0.165386783335698
11538	0.424700395987524
41758	0.724347731547033
33352	0.820508523044591
32596	0.267955100528158
27669	0.0910294638711017
46771	0.603014558947947
17018	0.993907048948841
31622	0.558798988284449
16225	0.014861469333394
18878	0.72101694227871
19476	0.913830924322116
25314	0.944924359103839
41037	0.760236120299864
34298	0.266967230380315
7893	0.370277536260091
30635	0.808694933053326
12052	0.562525290674442
24816	0.937605621810859
46217	0.886540840027691
27550	0.67636670425564
45642	0.986660490214098
15635	0.0667543344206295
29120	0.8780215390542
42335	0.997182003977345
47655	0.293975450885735
30227	0.0121926224652775
48625	0.997350377240379
40005	0.792242376812072
26223	0.823158961100203
38348	0.00565058678269016
9217	0.991422404441579
18785	0.998154478694921
40335	0.976436555978844
14266	0.0478014538791884
43974	0.997284864220055
46282	0.991826668325776
44011	0.0249223166477041
38808	0.937618055720786
20559	0.328919220430222
2150	0.0403486371081796
44500	0.170910906540699
2237	6.77614549522251e-06
40275	0.000107388173703068
3545	0.990149928982067
19680	0.998181481379635
20363	0.954051509222901
39706	0.0340172049447221
44823	0.886911496685366
37537	0.0571442257380704
49783	0.987289271209853
15042	0.63647296898745
38773	0.999869278657048
12725	0.0297795163031749
34341	0.987150293775591
14057	0.946843541457646
48392	0.63643816487319
46800	0.262889105664266
4596	0.300868132264157
49773	0.119968348468614
41011	0.229199425658773
20447	0.0515929157877279
31965	0.529862770151302
45221	0.865220509433043
28223	0.21499322635562
28355	0.979401987384448
14832	0.329255675297647
6426	0.471496923695041
34101	0.999989207317399
26530	1.66913138216088e-08
9133	0.989409715210088
9636	0.30272838357857
41268	0.02515752862615
31698	0.994274848908513
39268	0.892706596762335
41832	0.872119631887971
3819	0.695787904108216
22394	0.186028496834161
2494	0.0177941289215795
24031	0.0819115863313339
20486	0.0995790817537088
13898	1.97301213668234e-05
41262	0.477111148323886
17299	0.000128231510566764
14981	0.963297317664337
22495	0.00128545592837479
28537	0.134121066309137
31597	0.152137191034758
32912	0.915094151535127
38500	0.466285089021086
38272	0.0629227812438407
19433	0.00325325763196774
28949	0.0326811813667299
7406	0.0181970251250593
13028	0.591608894923342
22884	0.29545858867806
39004	0.00677383258887407
37481	0.200067313005815
5334	0.497905686918367
14138	0.0402349451602559
1819	0.121322308904837
2406	0.284869105549681
49339	0.998836974776594
7599	0.0393747043179091
20698	0.904861423337927
41313	0.998219663262205
32842	0.99998154962724
49898	0.208698524281651
20733	0.589268677075015
44875	0.527458989960973
39320	0.37219291875282
25705	0.985524869708992
48455	0.00144795201235303
28689	0.853804734924981
4768	0.983567092767956
9785	0.950982061028156
45741	0.0902227752443983
26055	0.000883523825383985
28622	0.0442995562703898
10107	0.0188039550376031
47579	0.0243027649609154
16602	0.11467420729555
29854	0.49156395081985
47227	0.000385568874981912
4970	0.00133206268793646
16408	0.0258586849710096
11828	0.9937319823588
40298	0.0370686818916291
12211	0.00423965526233714
2970	0.894370879614642
4898	9.38007079788807e-06
499	0.733382294897794
39638	0.0390574926774474
24628	0.00546106019413875
32824	0.978291985365163
7173	0.105888807994167
42290	0.0060208657994818
38940	0.997541547516682
5596	0.977236557640487
3512	0.0987685450898469
20652	0.271570037945054
13795	0.266514791307982
11964	0.801954163376678
19775	0.952326739816258
18097	0.969767140556662
4300	0.998222821666032
48523	0.00886033958879216
11707	0.0381648781524942
47107	0.0402855306312358
44711	0.842162278782784
26777	0.0311608536893541
33340	0.993666786470772
29621	0.984299656842863
39172	0.854957941112551
15991	0.000448735731898799
41508	0.0890329120698406
35923	0.642534964906344
26689	0.0809291966005289
17981	0.610751607608556
15895	0.989250607776514
25900	0.00405927741760764
19589	0.44582939752164
38550	3.52371220837904e-10
17833	0.234731415487705
1097	0.367373438230171
18427	0.012814641256783
17257	0.90200309752126
17830	0.176717065948108
11664	0.641998115523825
17309	0.0602066123374508
45909	0.0367160032008364
591	0.332363782447271
37715	0.945320560827301
43677	0.579038891800608
9766	0.859711330336654
35313	0.000754449773394082
11119	0.964293196969577
14301	0.555091991138468
10880	0.945791452151932
27672	0.77314544548539
40666	0.104928080403077
17460	0.0688752740073205
8662	0.0738264283831382
31151	0.000169857020637549
24246	0.375400308446801
25933	0.431688736378774
39743	0.0188953327182359
45888	0.00817811536667301
35773	0.997975488198783
31750	0.85135579052937
8478	0.0116528734058662
41484	0.999862355708253
5834	0.431735043177819
18198	0.700615405306065
48808	0.00233095207658417
45616	0.0146595929166927
1994	0.973306451438155
5427	0.826984880003651
1778	0.176532520213372
43859	0.0199144011680861
2637	0.915206188292073
26296	0.980052862764465
28747	0.98221886632907
9839	0.259264745234143
39427	0.00438899552268283
13807	0.929458619399616
13224	0.051560910437568
24411	0.904792451406245
36772	0.858522017466218
26509	0.731121184762374
49883	0.999651438549621
34379	0.851616175341923
1310	0.984899084817357
46083	3.1792140769079e-06
13078	0.998611760563408
27948	0.962965445561383
34713	0.230169528014447
47866	0.662225193455516
39912	0.332929450894515
34276	0.693539918764866
12109	0.0812897526940598
45905	0.0748565833276102
24394	0.998986247541635
46352	0.00618516047784629
41499	0.277687149199395
4454	0.137510029048061
49285	0.147107457714502
22228	0.931904497135958
40189	0.000209351231669384
23760	0.913293090898807
8674	0.000584367736931032
26843	0.0497550839965735
15926	0.775901654995342
30004	0.0740178558806115
49603	0.281772683704807
30977	0.959427024094464
26854	0.977906774218084
10616	0.0471511579754809
9837	0.996995720285705
14996	0.79104822851147
2643	0.506896445799018
38423	0.920347850807647
44247	0.545220248577499
36586	0.083750816947223
11601	0.79981825370772
7252	0.992597929759694
44554	0.999967061536959
29665	0.00277713456667635
48201	0.0212601120321685
9284	0.00029373302388564
22587	0.674180424498112
43348	0.897080051452361
23162	0.299728010537511
47669	0.992484258338555
7657	0.0151015954359053
41833	0.963850308463731
25454	0.0433433243140728
34375	0.0237777770868042
27729	0.993114455295968
19999	0.168055594745285
3552	0.0762047969949147
8876	0.945153964704618
18766	0.906361881796921
9039	0.796543036824453
41407	0.999708287465181
17804	0.0905502065484474
48725	0.031302641181287
40896	0.451628395740771
6328	0.306717150123368
45427	0.997362012890697
11629	0.000572395044186903
6350	2.61709532568002e-08
