"id"	"prob"
13903	0.903945710264407
32430	0.672803333487067
18702	0.924247440072886
28367	0.694061466679345
12106	0.214875350209734
12917	0.995179248441441
20026	1.79375284304225e-05
49383	0.474536547785347
40220	0.00701008653531537
15130	0.0753891703397298
391	0.383600008837671
9517	0.445916579015391
6923	0.738890696946727
40848	0.121400934749931
32821	0.901035978778456
31599	0.998707845734582
29201	0.853848850978012
47879	0.738590306728114
45801	0.837980151778307
31390	0.000113460972573826
24703	0.99394226517993
4357	0.4787600366911
36361	0.346032770067433
23456	0.691915955467215
9022	0.998184867844682
27955	0.783125823876117
14112	0.998181600045501
18889	0.96816833870369
14540	0.913082569788788
16023	0.750194566168143
26650	0.000845417422245302
49335	0.999980141511303
1179	0.201794571069483
48295	0.909979630388571
20569	0.968365053460063
41198	0.00606396912517976
3940	0.358575018320602
38583	0.55037836208502
45345	0.0823461573162263
252	0.945211695957305
18994	0.920794437593007
44766	0.13256607493267
19398	0.96162174353751
21119	0.116015025336471
24507	0.0138745252499664
19887	0.996232185989278
10022	0.676899783890187
16578	4.68332060037959e-06
37990	0.972361249740248
27999	0.0212346744307202
24772	0.154654489960608
48756	0.902607135293725
31365	0.665674993975695
39377	0.703423051419415
22721	0.999950130891495
18424	0.0022106770878485
38689	0.996575818819533
20335	0.635549504008286
13284	0.853395690266399
6261	0.012888800852911
41585	0.859876973233515
8860	0.929066176529658
34837	0.999894558816037
23300	0.642002326955679
31869	0.0359691158658524
23310	0.121899996678129
7897	0.993062964363884
33261	0.967551787039803
26460	0.841157181841441
44385	0.112131118457857
14044	0.559946095743114
8908	0.0119731064373085
48097	0.00959668893013772
26635	0.0404123773065928
37964	0.997472641473645
29626	0.0904364970330381
28836	0.565637021939438
3728	0.000338076618878473
39424	0.881698757662538
23051	0.798529507838256
24245	0.705465325124275
37173	0.00163742913613912
685	0.139469250310677
41962	0.838082271786581
429	0.00875033327012623
14344	0.412712766800352
34648	0.0625820319738744
32832	0.419787415732039
43141	0.356119812127633
25980	0.0315559803554517
16180	0.096016023081805
12696	0.595735799860233
15162	0.0526811759408874
19922	0.00120670680651026
20950	0.0112259665004923
49203	0.869612782395751
41709	0.00982556838898764
2521	0.168279397471592
48572	0.0309964056023358
44390	0.0562453422159148
49787	0.748023219078148
31852	0.00841648169853768
2613	0.00277971661743168
26725	0.719875152965822
35874	0.986585976617145
14789	0.222533051526854
14308	0.0900129504953567
27530	0.764384150543009
46160	0.0315456725050004
28240	0.000308683554583022
9800	0.94202257019407
16480	0.791554436771362
16113	0.992436099320514
37790	0.015230685763331
7394	0.644856396921141
16655	0.989003092376683
14779	0.889007111111998
46275	0.680595930623166
25775	0.560998151091634
31430	0.99725822745521
36712	0.831043521664675
33083	0.277045301730836
38996	0.00767387776136386
32111	0.997219609398892
39636	0.00646432911830221
33889	0.291155967256339
7852	0.00399511165330958
35838	0.0765923655791175
30092	0.117488338698043
18022	0.997755554556117
35170	0.34764961134816
11276	0.97693879223282
21697	0.682655784774128
1336	0.370941365337545
21784	0.318131536797372
34222	0.999801248153239
3521	4.61853191234823e-05
32992	0.00403007338235202
22971	0.0121534193858764
9593	0.211562059769486
5385	0.0121432233499029
2202	0.205913398283283
45489	0.883626028871981
28133	0.0963151099568172
12797	0.982386174531419
11779	0.133309018939347
1875	0.965612098998716
18989	0.000714157705674413
3181	0.00659178499875775
18597	0.999248394477127
24551	0.954621861462308
11962	0.336393812391766
32743	0.723648323620176
39502	0.0247212121620911
25800	0.997302588952942
27876	0.00871157793754491
6095	0.411533539793409
42382	0.00651863481190275
5793	0.0244583300895438
10677	0.120736309974329
5074	0.999907237643039
22483	0.993889726302003
47537	0.0843885858934581
28574	0.180468187925431
16226	0.946623467501196
14263	0.303763526253575
17063	0.875541620696801
28303	0.132262244546733
11067	0.128777544792195
35241	0.804768205931252
48073	0.993616035883793
21549	0.00305175196294371
8283	0.00562487069311077
4834	0.232243351965163
16816	0.748045006447386
35867	0.00444022349124139
7534	0.999976489528554
16998	0.000128684278760891
44326	0.342594321434814
35977	0.944528965832338
42418	0.476159147438016
1460	0.090271153214294
44672	0.997997429121415
49907	0.000695117954614987
39500	0.997660368813908
8604	0.968045303951034
11167	0.310242556086442
20006	0.792979819301749
27941	0.381706789701161
15601	0.958109610711199
34655	0.00449978153185804
21340	0.786357142426761
20381	0.995875956782311
48860	0.92040119304191
26295	0.999711003576972
21028	0.0479309390279729
7808	0.180702257473601
21577	0.000125693649311305
11579	0.300409886327084
31461	0.449961190283575
46170	0.087524745963877
12984	0.0121611917581254
18558	0.0178758642524504
47316	0.0190687570360465
24759	0.0195184270283706
30368	0.215403427985589
18250	0.990955436584536
37919	0.0680473239627775
21483	0.925453432648281
13184	0.917813421307175
47568	0.932417426331954
40754	0.00274785775809342
14272	0.00286668637680112
5797	0.862359462381947
41171	0.00335497815908
3505	0.900990847275731
10083	0.13206002567194
23119	0.436868444344525
3307	0.160631290646625
44137	0.99298336793841
29015	0.0263094125955341
